,address,checkins,city,country,created,icon,latitude,longitude,pid,title,type,updated,data_time
2008,1-й Щипковский пер. 3,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.722203,37.63031,2009,Петр Великий,3,1352433890.0,2010-08-02 13:40:23
2009,ул. 1905 года ,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.763645,37.560822,2010,Клеопатра,3,1390075346.0,2010-08-02 13:40:23
2011,2-й км МКАД К1,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.765129,37.84269,2012,Колхидский двор,3,1468252788.0,2010-08-02 13:40:23
2013,Правды 21К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.788312,37.580252,2014,Серебряный колизей,3,1374425664.0,2010-08-02 13:40:23
2015,Покровка 32,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.76054,37.650307,2016,Элегант,3,1384529813.0,2010-08-02 13:40:23
2016,Зеленый пр. 60К35,6,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.750074,37.81787,2017,Долина грез,3,1444850569.0,2010-08-02 13:40:23
2017,Миклухо-Маклая 3К1,36,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.654889,37.498582,2018,Дионис,3,1487003251.0,2010-08-02 13:40:23
2023,Б.Грузинская 52К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.76934,37.581462,2024,Канпай,3,,2010-08-02 13:40:23
2028,Можайское ш. 34а,19,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.719379,37.417158,2029,Колизей,3,1428996480.0,2010-08-02 13:40:23
2029,Ленинградский просп. 1К1,6,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.777656,37.580666,2030,Колхи,3,1449510821.0,2010-08-02 13:40:23
2032,2-й Тверской-Ямской пер. 10,6,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.773439,37.594387,2033,Доктор,3,1416583828.0,2010-08-02 13:40:23
2034,Ленинградский просп. 36,93,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.787563,37.566517,2035,Динамо,3,1487217533.0,2010-08-02 13:40:23
2037,Яблочкова 21,20,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.820005,37.580175,2038,Apple,3,1446053122.0,2010-08-02 13:40:23
2039,Василия Петушкова 25,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.83889,37.406908,2040,Дворик,3,1351356108.0,2010-08-02 13:40:23
2050,Юбилейный просп. 88,30,155,1,1280742023,https://vk.com/images/places/restaraunt.png,55.898159,37.410385,2051,СА-ВА,3,1445187957.0,2010-08-02 13:40:23
2051,Берсеневская наб. 20К2,47,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.744338,37.612012,2052,Кафе-бар на Берсеневской,3,1435772694.0,2010-08-02 13:40:23
2052,Грина 5а,54,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.566359,37.573052,2053,McDonald`s,3,1481122976.0,2010-08-02 13:40:23
2053,Кировоградская 9К3,19,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.624784,37.61141,2054,McDonald`s,3,1464636740.0,2010-08-02 13:40:23
2054,Космонавта Волкова 31,8,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.817223,37.526816,2055,Fresh Laim,3,1478865582.0,2010-08-02 13:40:23
2057,Ильинка 13К2,81,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.756199,37.62789,2058,Кофе Хауз,3,1484469797.0,2010-08-02 13:40:23
2062,С.Басманная 15К4,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.765959,37.661343,2063,Князь Голицын,3,1386269541.0,2010-08-02 13:40:23
2064,Красная пл. 3,383,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.754694,37.621566,2065,Bosco Cafe,3,1487452960.0,2010-08-02 13:40:23
2067,просп. Мира 150,92,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.822463,37.646818,2068,Планета Космос,3,1488672288.0,2010-08-02 13:40:23
2068,Орликов пер. 6,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.770942,37.648753,2069,Лада,3,1374691214.0,2010-08-02 13:40:23
2069,Кутузовский просп. 21К1,8,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.74451,37.550163,2070,Зазеркалье,3,1472408007.0,2010-08-02 13:40:23
2070,Солянка 2,5,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.753919,37.636949,2071,Хинкальная,3,1401880577.0,2010-08-02 13:40:23
2078,1-я Тверская-Ямская 29,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.77593,37.58522,2079,Шелк,3,1347648167.0,2010-08-02 13:40:23
2079,с. Новое ,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.753559,37.609218,2080,Трактир «На Яхроме»,3,,2010-08-02 13:40:23
2080,Лубянский пр. 19,36,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.755753,37.633562,2081,Geo Cafe,3,1482684546.0,2010-08-02 13:40:23
2082,просп. Мира 150,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.822513,37.646768,2083,Конфуций,3,1357039347.0,2010-08-02 13:40:23
2084,Литовский б-р 1-5,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.613921,37.530777,2085,Викар,3,1439460213.0,2010-08-02 13:40:23
2088,Покровка 16К16,14,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.758651,37.64609,2089,Mi Piace,3,1480085866.0,2010-08-02 13:40:23
2089,Арбат 25,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.750221,37.594796,2090,Старый Берлин,3,1381579650.0,2010-08-02 13:40:23
2090,Театральный пр. 1К4,404,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.758367,37.621566,2091,Метрополь,3,1487958323.0,2010-08-02 13:40:23
2093,Татарская 7,7,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.73367,37.638835,2094,На Татарке,3,1422093388.0,2010-08-02 13:40:23
2094,просп. Мира 43,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.782208,37.633257,2095,Лизавета,3,1348830389.0,2010-08-02 13:40:23
2095,Тимура Фрунзе 36К5,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.737476,37.584613,2096,Монпансье,3,1354022176.0,2010-08-02 13:40:23
2104,Б.Николопесковский пер. 8,32,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.751209,37.590398,2105,Барвиха,3,1486745560.0,2010-08-02 13:40:23
2114,Остоженка 53К2,12,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.735165,37.596237,2115,Консул,3,1406959441.0,2010-08-02 13:40:23
2120,Покровка 40,10,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.761968,37.652328,2121,Шоколадное ателье,3,1478280211.0,2010-08-02 13:40:23
2124,Кожевническая 11,5,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.729524,37.64683,2125,Древо желаний,3,1399885120.0,2010-08-02 13:40:23
2130,Никитский б-р 17К1,16,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.756462,37.598366,2131,Шоколадница,3,1425513946.0,2010-08-02 13:40:23
2151,Луков пер. 8,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.767975,37.634362,2152,Пивоваров,3,1395432768.0,2010-08-02 13:40:23
2152,пл. Киевского Вокзала 2,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.74449,37.566302,2153,Termini,3,1350644448.0,2010-08-02 13:40:23
2160,Академика Королева 28К1,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.822311,37.597042,2161,Аром,3,1420748150.0,2010-08-02 13:40:23
2165,М.Сухаревская пл. 2К4,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.772943,37.628352,2166,Групер,3,1341085049.0,2010-08-02 13:40:23
2167,Гурьянова 81К2,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.676077,37.720232,2168,Амрита,3,1350847399.0,2010-08-02 13:40:23
2175,просп. Мира 97,15,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.809398,37.636306,2176,McDonald`s,3,1445645816.0,2010-08-02 13:40:23
2178,просп. Мира 124К4,33,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.815878,37.639545,2179,Бирхаус,3,1485104413.0,2010-08-02 13:40:23
2180,Крымский вал 10,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.735013,37.606537,2181,Киото,3,1341161641.0,2010-08-02 13:40:23
2181,Павловская 18а,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.71234,37.626196,2182,Чаван,3,1342209923.0,2010-08-02 13:40:23
2182,Шлюзовая наб. 6К1,13,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.7311,37.647375,2183,Стокгольм,3,1486304768.0,2010-08-02 13:40:23
2186,Трубная 28,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.771403,37.626241,2187,Бар 28,3,1340139312.0,2010-08-02 13:40:23
2187,Земляной Вал 39К1,3,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.755246,37.657799,2188,Барбекю,3,1433749290.0,2010-08-02 13:40:23
2189,Сущевский вал 5К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.794325,37.592182,2190,Калинка,3,,2010-08-02 13:40:23
2190,Павловская 18,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.71234,37.626196,2191,Кафешка,3,1352642614.0,2010-08-02 13:40:23
2191,Б. 34/36 ,1,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.747338,37.645533,2192,Булка с маком,3,1349940924.0,2010-08-02 13:40:23
2192,Тихвинская 17,8,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.789411,37.599606,2193,Кафе на Тихвинской,3,1445336134.0,2010-08-02 13:40:23
2193,Осенний б-р 7К1,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.757812,37.406812,2194,Клуб 7,3,,2010-08-02 13:40:23
2194,Рубцовская наб. 3К1,5,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.776624,37.699777,2195,Кнефи,3,1470771428.0,2010-08-02 13:40:23
2195,Ленинградское ш. 58,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.840169,37.48225,2196,Кентавр,3,1447945654.0,2010-08-02 13:40:23
2197,Автомоторная 7,0,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.851727,37.531846,2198,Vcafe,3,1339617951.0,2010-08-02 13:40:23
2202,Комсомольский просп. 29,49,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.725007,37.580104,2203,Шоколадница,3,1483505021.0,2010-08-02 13:40:23
2203,Сокольническая пл. 4а,45,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.789957,37.678523,2204,Шоколадница,3,1488964339.0,2010-08-02 13:40:23
2204,Дмитровское ш. 89,12,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.863702,37.546161,2205,Шоколадница,3,1479382633.0,2010-08-02 13:40:23
2205,Аэропорт «Домодедово» ,2,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.753559,37.609218,2206,Шоколадница,3,1345206888.0,2010-08-02 13:40:23
2206,Покровка 4,10,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.75862,37.641634,2207,Шоколадница,3,1452842552.0,2010-08-02 13:40:23
2208,24-й км Ленинградского ш. ,12,155,1,1280742023,https://vk.com/images/places/restaraunt.png,55.888735,37.444224,2209,Шоколадница,3,1457446651.0,2010-08-02 13:40:23
2217,Миклухо-Маклая 40а,4,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.638226,37.540191,2218,Конфетти,3,1480176822.0,2010-08-02 13:40:23
2218,Ст.Басманная 9К1,17,1,1,1280742023,https://vk.com/images/places/restaraunt.png,55.765822,37.657098,2219,Шоколадница,3,1457952230.0,2010-08-02 13:40:23
2232,Газетный пер. 3,65,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.757217,37.607403,2233,Viet Cafe,3,1464008816.0,2010-08-02 13:41:18
2237,Пресненский вал 6К2,114,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.764521,37.564577,2238,Бэд-кафе,3,1481992605.0,2010-08-02 13:41:18
2238,3-я Тверская-Ямская 58К5,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.775803,37.59012,2239,Арагил,3,1351155453.0,2010-08-02 13:41:18
2245,Ленинский просп. 87К89,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.679489,37.534931,2246,Зорбас,3,1476463047.0,2010-08-02 13:41:18
2251,Ставропольская 38,78,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.681138,37.760413,2252,Наманган,3,1488988696.0,2010-08-02 13:41:18
2253,Б.Дорогомиловская 6,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.745737,37.569647,2254,Sweet,3,1413132098.0,2010-08-02 13:41:18
2254,Тверская 23,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.766911,37.600756,2255,Сумодак,3,,2010-08-02 13:41:18
2256,Варварка 14,27,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.752566,37.632175,2257,Китайгородская стена,3,1477720747.0,2010-08-02 13:41:18
2262,Коммунистическая 1,10,312,1,1280742078,https://vk.com/images/places/restaraunt.png,55.890424,37.742984,2263,Шоколадница,3,1401977456.0,2010-08-02 13:41:18
2279,Чаянова 10К1,4,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.774892,37.59524,2280,Кофейная гуща,3,1430497127.0,2010-08-02 13:41:18
2283,й км МКАД ,16,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.691186,37.412936,2284,Калисто,3,1449913537.0,2010-08-02 13:41:18
2285,Моховая 7,148,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.752835,37.610808,2286,Eat & Talk,3,1488487059.0,2010-08-02 13:41:18
2299,Н.Арбат 36К3,16,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.753215,37.575958,2300,Купол,3,1371832585.0,2010-08-02 13:41:18
2304,Карманицкий пер. 9,11,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.74827,37.583567,2305,Би-Ба-Бо,3,1487848767.0,2010-08-02 13:41:18
2305,Соймоновский пр. 5,30,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.743254,37.604403,2306,Yoko,3,1466442695.0,2010-08-02 13:41:18
2313,Спиридоновка 24К1,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.761685,37.59233,2314,Il Cucinino,3,1351155334.0,2010-08-02 13:41:18
2314,Цюрупы 28,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.667477,37.566728,2315,Бенто,3,1351728472.0,2010-08-02 13:41:18
2321,Измайловское ш. 71К16,29,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.789062,37.74914,2322,Кружка,3,1487261053.0,2010-08-02 13:41:18
2329,Скатертный пер. 13,0,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.756199,37.593821,2330,Гостевой дом «Тбилиси»,3,,2010-08-02 13:41:18
2330,Климашкина 17,80,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.767387,37.568048,2331,Марио,3,1488400066.0,2010-08-02 13:41:18
2331,Лесная 45,43,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.780912,37.591539,2332,Ботик Петра,3,1486743185.0,2010-08-02 13:41:18
2332,Смоленская пл. 3,1,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.747363,37.581496,2333,Дим-сам,3,1469984194.0,2010-08-02 13:41:18
2333,Рождественка 6,2,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.760902,37.623809,2334,Маска,3,1432402008.0,2010-08-02 13:41:18
2334,Коровинское ш. 10,17,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.870779,37.535578,2335,Елисейские Поля,3,1464374594.0,2010-08-02 13:41:18
2335,Первомайская 47К19,3,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.771889,37.759407,2336,Лакомка,3,1487853803.0,2010-08-02 13:41:18
2336,просп. Мира 72,11,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.788874,37.636051,2337,Венский сад,3,1404060230.0,2010-08-02 13:41:18
2337,Комсомольский просп. 28,44,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.727062,37.579706,2338,Планета суши,3,1450818223.0,2010-08-02 13:41:18
2338,Джавахарлала Неру 1,16,1,1,1280742078,https://vk.com/images/places/restaraunt.png,55.693323,37.533984,2339,Планета суши,3,1481719514.0,2010-08-02 13:41:18
